,keywords,id,year,_realpage,_sentiment,_description,_place,_title,_publisher,_date
423,"PPN745183891,Leipzig,Illustriertes Spielbuch für Kinder,Spamer (Verlag),1913,neutral (Sentiment)",PPN745183891_PHYS_0011,20,11,neutral,"
vn 
Seite 
Platzwechseln 76 
Ich sitz' aus einem Stein 76 
Pfänderauslösen 76 
Geschwindigkeitssprechsätze 80 
Konzert und Katzenmusik ' 81 
Rätsel 83 
Scherzrätscl 84 
Auflösungen der Rätsel 85 
Allerlei Reime 86 
Wie das Kind die zwölf Monate merkt 86 
Beschäftigungen der einzelnen Rinder im Freien 
Spicllust im Frühling , 
Spiele am Sandhaufen. 
Ballspiele 
Reifentreiben ... 
Seifenblasen zu machen 
Maikäfer 
Maikäferlicder .... 
Schneckenlieder . . 
Der Käferball 
Komm, wir wollen wandern 
Blumen sammeln. . . 
Pfeifen schnitzen . . . 
Allerhand Blumenspiele 
Buchstaben aus Syringenblüten 
Kränze und Guirlandcn aus Blättern 
Kränze winden 
Das Ausschlagen von Blättern 
Allerlei aus Fruchtabfällcn und Früchten 
Ketten ans Kirschkernen (103), Das Storchnest (104), Der Reiter 
vom Ahornba[...]",Leipzig,Illustriertes Spielbuch für Kinder,Spamer,1913
424,"PPN745183891,Leipzig,Illustriertes Spielbuch für Kinder,Spamer (Verlag),1913,neutral (Sentiment)",PPN745183891_PHYS_0154,160,154,neutral,"
137 
Der betreffende Vogel fliegt aus und wird vom Käufer ver 
folgt. Fängt dieser ihn, so gehört er ihm. Glückt es aber dem aus- 
geflogenen Vogel, eher zu seinen Kameraden zurück zu kehren, 
so bleibt er bei dem Vogelhändler. Das Spiel geht so lange 
weiter, bis alle Vögel verkauft sind. Wenn die Zahl der Mit 
spielenden groß ist, so hat der Vogelkäufer mehrere Genossen, 
die ihm die Vögel, deren dann gleich mehrere aus einmal aus 
fliegen, einfangen helfen. 
Ziclhüpfcn. 
Die Mitspielenden stellen sich fe zwei Schritt voneinander 
entfernt auf und Hüpfen auf ein gegebenes Zeichen bald auf dem 
linken, bald auf dem rechten Fuß, je nachdem es bestimmt ist, einem 
gesteckten Ziel zu. Wer zuerst dasselbe erreicht, hat gewonnen. 
Das Paradicshüpfcn. 
Die nebenstehende Abbildung wird auf dem [...]",Leipzig,Illustriertes Spielbuch für Kinder,Spamer,1913
425,"PPN745183891,Leipzig,Illustriertes Spielbuch für Kinder,Spamer (Verlag),1913,neutral (Sentiment)",PPN745183891_PHYS_0046,50,46,neutral,"
34 
wenn sie den Tag über ans der Weide herumgegangen sind. Wäh 
rend nämlich auf der einen Seite die beiden Teile tu und 3 a 
zusammengeklebt werden, werden Id und 3b nur fest geknickt und 
halten nun von selber zu, lassen sich aber nach Bedarf öffnen und 
schließen. Zur mehreren Sicherheit kann man auch nachts einen 
Stein in Gestalt einer leeren Streichholzschachtel davorstellen. Die 
kleine Klappe an Teil 4 kann mit aufgebogenem Rande etwas 
schräg gestellt werden, damit sie als Schutzdach bei etwaigen Regen 
güssen dient, wenn man sic nicht auch zum besseren Halt am Ganzen 
festkleben will. Gewiß ließe sich auch viel einfacher aus einer 
leeren Briefpapierschachtel ein Stall Herrichten, die armen Tiere 
müßten aber dann durchs Dach immer hinein- und herausklcttern, 
was sa für Bären [...]",Leipzig,Illustriertes Spielbuch für Kinder,Spamer,1913
426,"PPN745183891,Leipzig,Illustriertes Spielbuch für Kinder,Spamer (Verlag),1913,neutral (Sentiment)",PPN745183891_PHYS_0103,110,103,neutral,"
. 
88 
Und ist dann der Abend gekommen, 
Dann gehen wir fröhlich nach Haus', 
Dann sinnen wir andere Spiele 
Auf morgen uns wiederum aus. 
Ostern ist ein Fest, das nicht nur die Menschen feiern, auch 
die ganze Natur feiert es: der Frühling hält seinen Einzug und 
schmückt die Erde mit neuem Grün und neuen Blumen, die Vögel 
kehren wieder, bauen ihre Nester und überall erwacht neues Leben. 
Auch die Hühner auf dem Hof erinnern sich ihrer Pflicht, die 
sie im Winter versäumt hatten, und beginnen wieder Eier zu 
legen. Zu Ostern aber versteckt die Mutter schön buntgefärbte 
Eier für die Kinder, die diese dann überall in Haus und Garten 
suchen müssen. Um die Eier aber bunt zu färben, verfahren 
die Kinder, die doch gern dabei helfen wollen, folgendermaßen: 
Um sie braun zu färben, nehmen si[...]",Leipzig,Illustriertes Spielbuch für Kinder,Spamer,1913
427,"PPN745183891,Leipzig,Illustriertes Spielbuch für Kinder,Spamer (Verlag),1913,neutral (Sentiment)",PPN745183891_PHYS_0050,50,50,neutral,"
38 
«geschnitten und etwas schmaler gemacht, damit er bequem in der 
Röhre, die nun die drei anderen Streifen bilden, hin und her ge 
schoben werden kann. Auf den mittleren Streifen malt man ein 
ist, kann auch ein ganzes Männchen mit 
großem Kopf oder ein Teufelchen oder 
sonst etwas ähnliches zeichnen. Der 
offene Mund und die Augen werden 
ausgeschnitten. Dann schiebt man den 
vierten Streifen darunter und giebt 
mit dem Bleistift die Stelle an, wo 
der Mund und die Augen sind und 
schneidet nun eine lange Zunge ans 
und malt möglichst bunte, soll es ein 
Teufelchen sein, rote, Augen auf das 
Papier. Schiebt man dann den Streifen 
wieder unter das Gesicht, so steckt dieser 
die Zunge heraus und wackelt mit ihr 
und den Augen, je nachdem man den 
Papierstreifen hin und her zieht. 
Und n[...]",Leipzig,Illustriertes Spielbuch für Kinder,Spamer,1913
428,"PPN745183891,Leipzig,Illustriertes Spielbuch für Kinder,Spamer (Verlag),1913,neutral (Sentiment)",PPN745183891_PHYS_0115,120,115,neutral,"
- 100 
ihn ebenso wieder zu einem solchen, bis man zum Schluß 
das erste und letzte Glied der Kette durch einen Ring 
verbindet. 
Ein einzelner Stiel dieser Hundeblume und ein 
Gänseblümchen dienen häufig zu einem scherzhaften 
Spiel, welches sich Knaben gern machen. Sie schlitzen 
nämlich die Röhre der Hundeblume in der Mitte ans 
einer Seite ein bis zwei Finger breit aus, stecken alsdann 
ein langstieliges Gänseblümchen von oben in die 
Röhre hinein, so daß die Blüte desselben als Kopf gilt. 
Der Stiel des Gänseblümchens muß aus dem Schlitz der 
Röhre so weit hervorblicken, daß man ihn gut fassen kann. 
Die Blüte macht dann allerlei zierliche und spaßhafte 
Bewegungen, wenn man unten am Stiel zieht. 
Buchstavcn aus Syringcnbliitcn. 
Der Saft der bunten, röhrenartigen Fliederblüten, Sy- [...]",Leipzig,Illustriertes Spielbuch für Kinder,Spamer,1913
429,"PPN745183891,Leipzig,Illustriertes Spielbuch für Kinder,Spamer (Verlag),1913,neutral (Sentiment)",PPN745183891_PHYS_0007,10,7,neutral,"
' enu die Kinder müde dom Spielen im Freien 
^nach Hause kommen und nun unterhalten sein 
Wollen, da ist wohl manche Mutter in Verlegenheit, 
was sie mit der kleinen ungeduldigen Schar anfängt, 
um ihr die Zeit bis zum Schlafengehen zu vertreiben, 
und sie sucht unwillkürlich im Schatz ihrer Erinnerungen 
nach und besinnt sich, welche Berschen ihr einst von der 
Mutter gesagt wurden, welche Spiele damals ihr Kinderherz 
ergötzten. Aber manches schöne Spiel ist ihrem Gedächtnis 
entfallen, auf manches Berschen kann sie sich nicht recht besinnen, 
oder sie hat wohl gar von früher Zeit an das Glück der treuen 
pflegenden Obhut eines liebenden Mutterherzens entbehren müssen. 
In allen diesen Fällen soll das vorliegende Büchlein, welches 
zugleich gewissermaßen ein Vorläufer der beiden, in dem[...]",Leipzig,Illustriertes Spielbuch für Kinder,Spamer,1913
430,"PPN745183891,Leipzig,Illustriertes Spielbuch für Kinder,Spamer (Verlag),1913,neutral (Sentiment)",PPN745183891_PHYS_0142,150,142,neutral,"
125 
Hänschen geht suchend und tastend im Kreise umher und spricht 
Ach, wem, ich nur zu Hanse war'! 
Ich finde ja den Weg nicht mehr — 
Dunkel ist cs hier, o Graus! 
Wäre ich doch erst zu Haus! 
Die Kinder antworten: 
Ja, groß und finster ist der Wald! 
Der Bater schon zu Hanse schalt! 
Die Mutter ruft und weinet sehr, 
Hat ja nun kein Hänschen mehr! — 
Die beiden letzten Verse werden so lange abwechselnd wiederholt, 
bis Hänschen die Mutter, die mitunter einen weinerlichen Ton 
hören läßt, gefunden hat. 
Alle klatschen in die Hände und singen: 
Hänschen ist nun wieder da! 
Hurra, heisa, hopsasa! 
Darauf lvirft die Mutter vor Freude über das wiedcrgefnndeuc 
Hänschen das Kopftuch in die Luft, und wer es auffängt, darf 
das nächste Mal Hänschen sein. 
Fuchs und Gaus. 
Es wird durch Anszäh[...]",Leipzig,Illustriertes Spielbuch für Kinder,Spamer,1913
431,"PPN745183891,Leipzig,Illustriertes Spielbuch für Kinder,Spamer (Verlag),1913,neutral (Sentiment)",PPN745183891_PHYS_0093,100,93,neutral,"
78 
Ein Liedchen singen. 
Gesichter schneiden, die von der Gesellschaft vorgemacht 
werden, ohne zu lachen. 
Den Ofen dreimal herzhaft küssen. 
Sich drei Nasenstüber geben lassen. 
Dreimal mit dem größten der Kinder im Zimmer umher 
tanzen. 
Auf den Zehen gehen. 
Nach dem Pendel der Uhr sehen und nach seinem Ticktack 
zählen. 
Schneide, schneide Schinken. Es stellt sich der- oder die 
jenige hin und spricht: 
Schneide, schneide Schinken, 
Wen ich lieb Hab', dem werd' ich winken. 
Bei diesen Worten wird einem Kind aus der Gesellschaft gewinkt, 
das nun dem zu Erlösenden drei Küsse gibt. 
Ein andrer Vers lautet: 
Ich sitze da und schneide Speck, 
Wer mich lieb hat, holt mich weg. 
Bei der Ausführung dieses Verses wird ebenso verfahren. 
Von 20 bis 1 zurückzählen. 
Beim Ofen-Anbeten 
spricht[...]",Leipzig,Illustriertes Spielbuch für Kinder,Spamer,1913
432,"PPN745183891,Leipzig,Illustriertes Spielbuch für Kinder,Spamer (Verlag),1913,neutral (Sentiment)",PPN745183891_PHYS_0139,140,139,neutral,"
122 
zu erreichen suchen, während sich der schwarze Mann bemühen 
muß, einen von ihnen beim Laufen über den Platz zwischen den 
beiden Malen zu fangen. Gelingt es ihm, so muß der Gefangene 
auch schwarzer Mann werden und mit zu Haschen suchen. Beide 
laufen nun wieder von der Seite ans, wo zuvor die andern 
standen, denn diese haben sich jetzt ihrerseits wieder gegenüber 
aufgestellt. Das Spiel dauert so lang, bis alle Mitspielenden von 
den schwarzen Männern, deren ja bei jedem Laufen mehr 
werden, gefangen sind. 
Ganz ähnlich ist das Spiel 
Der Spitz und dic Hühner, 
welches in Amerika an Stelle des schwarzen Mannes von 
den Kindern gespielt wird. 
Ein Quadrat wird abgestcckt. Zwei gegenüberliegende Seiten 
bilden das Mal. Die Hühner stehen bei dem einen großen Mal, 
während der Spitz s[...]",Leipzig,Illustriertes Spielbuch für Kinder,Spamer,1913
433,"PPN745183891,Leipzig,Illustriertes Spielbuch für Kinder,Spamer (Verlag),1913,neutral (Sentiment)",PPN745183891_PHYS_0085,90,85,neutral,"
70 
Eisen, Blei u. s. w. Der außerhalb des Kreises stehende 
Bergmann tritt nicht in den Kreis, sondern nur an denselben 
heran und spricht: 
Du liebes, liebes Zwergelein, 
Laß mich doch in dein Bergelein. 
Der Zwerg fragt: „Was willst du drin?"" 
Der Bergmann antwortet: 
Ich will dort in der Erde graben 
Und möchte deine Schätze haben. 
Der Zwerg fragt wieder: „Wozu?"" 
Da antwortet nun der Bergmann z. B.: „Um Waffen zu 
schmieden und dazu brauche ich Eisen"", oder: „Um Messer und 
Scheren zu machen, Stahl"", oder: „Um Geld zu prägen, Gold, 
Silber und Kupfer"" und beim Nennen dieser Metalle muß sich 
jeder, der das betreffende Metall vorstellt, umdrehen; wer es 
versäumt, erhält vom Bergmann Plumpsackschläge und darf nicht 
wieder in den Kreis. Das Spiel ist zu Ende, sobald der Bergmann 
all[...]",Leipzig,Illustriertes Spielbuch für Kinder,Spamer,1913
434,"PPN745183891,Leipzig,Illustriertes Spielbuch für Kinder,Spamer (Verlag),1913,neutral (Sentiment)",PPN745183891_PHYS_0158,160,158,neutral,"
141 
Kopfnadeln einsteckt. An einer Nadel wird von unten ein bunter 
Wollfaden angeknüpft, der nun abwechselnd vor und hinter den fol 
genden Nadeln durchgezogen wird; ist man auf diese Weise zweimal 
um das Ganze herumgekommen, so wird beim nüchstennial um jede 
Nadel eine Masche geschürzt und dann wieder zweimal gewöhnlich 
gewickelt, vis die Nadeln bis oben voll sind und ein fertiges Körbchen 
entstanden ist. Wer recht geschickt ist, kann statt Wollfaden schmales 
Band nehmen, >vas natürlich dann nicht um die Nadeln verstrickt, 
sondern regelmäßig von unten bis oben durchgeflochten wird. Durch 
verschiedene Farben des Materials können sogar hübsche Muster 
hergestellt werden. 
Ein praktisches A r b e i ts k ö r b ch e n, Abbildung 156, macht man, 
indem man einen ähnlichen Plan, wie be[...]",Leipzig,Illustriertes Spielbuch für Kinder,Spamer,1913
435,"PPN745183891,Leipzig,Illustriertes Spielbuch für Kinder,Spamer (Verlag),1913,neutral (Sentiment)",PPN745183891_PHYS_0119,120,119,neutral,"
104 
Strahlen auf die Erde herab; aus den Blüten entwickeln sich Früchte, 
von denen wir so manche genießen, und deren Kern oder Schale 
die Kinder oft zu allerhand niedlichen Dingen verwenden können. 
Da sind zunächst in den Kirschen die Kerne, welche meist 
von den Knaben zu einer schönen, wie gedrechselt aussehenden Kette 
verarbeitet werden. Zu dieser Arbeit sind große Kirschkerne nötig: 
diese werden auf zwei entgegengesetzten Seiten auf einem Sand 
stein so lange abgerieben, bis nach und nach ein kleiner Ring 
entsteht, welcher schon meist durch die Arbeit einen Sprung er 
halten hat; dieser wird nun benutzt, die entstandenen Ringe in 
einander zu fügen und zwar so, daß man den Spalt des einen 
Ringes öffnet und zwei andere Ringe hineinzwängt, so daß schließ 
lich eine Kette zustand[...]",Leipzig,Illustriertes Spielbuch für Kinder,Spamer,1913
436,"PPN745183891,Leipzig,Illustriertes Spielbuch für Kinder,Spamer (Verlag),1913,neutral (Sentiment)",PPN745183891_PHYS_0135,140,135,neutral,"
118 
hinausgeschossen hat. Der Treffer schießt alsdann noch einmal 
auf die Kugel; stößt er sic an, so gehört sie ihm. 
Brcttrollcn- 
Ein Brett von einigen Fuß Länge wird schräg über eine 
Bank oder einen hohen Stein gelegt. Hinter dem hochliegenden 
Teil des Brettes stellen sich die Mitspielenden nacheinander auf 
und lassen einzeln jeder seine Kugel herabrollen und zwar so, 
daß immer der Nachfolgende eine Kugel des Vorhergehenden 
zu treffen sucht; gelingt es, so gehört diese ihm; hat er aber fehl 
geschossen, so dient seine eigene Murmel nunmehr seinem Hinter 
mann wieder zum Ziel. 
Kugclgrubc. 
Es wird ein Grübchen mit dem Absatz des Stiefels in die 
Erde gebohrt und ein Strich als Standzeichen einige Schritte 
entfernt von der Grube gezogen. Der Spieler, der bei diesem 
Spiel beginn[...]",Leipzig,Illustriertes Spielbuch für Kinder,Spamer,1913
437,"PPN745183891,Leipzig,Illustriertes Spielbuch für Kinder,Spamer (Verlag),1913",PPN745183891_PHYS_0070,70,70,,Keine OCR-Ergebnisse vorhaben.,Leipzig,Illustriertes Spielbuch für Kinder,Spamer,1913
438,"PPN745183891,Leipzig,Illustriertes Spielbuch für Kinder,Spamer (Verlag),1913,neutral (Sentiment)",PPN745183891_PHYS_0162,170,162,neutral,"
145 
deckt durch eine Schleife, Haken und Schlinge, so daß es gerade 
an der engeren Stelle der Lampenglvcke um diese 'gelegt werden 
kann, und der schönste Lampenschleier ist fertig. 
Ein farbiges Flechtblatt, wie es vorn in unserem Buch be 
schrieben ist, läßt sich als Unterlage für einen Streichholzbehülter 
sehr gut verwenden. Das Blatt wird ans ein gleich großes Stück 
Pappe geklebt und mit einem hübschen Rändchen, sowie einem 
Ring zum Anshangen versehen. In der einen Ecke des Blattes 
wird die äußere Hülse einer neuen Streichholzschachtel recht fest 
anfgeklebt, wie es die Abbildung 15! zeigt. In die Hülse hat man 
vorher die Hälfte einer wirklichen Schachtel verkehrt eingeklebt, so, 
daß der Boden nach oben steht mtb die Streichhölzer, die man 
nun in den Behälter steckt, etwa ein[...]",Leipzig,Illustriertes Spielbuch für Kinder,Spamer,1913
439,"PPN745183891,Leipzig,Illustriertes Spielbuch für Kinder,Spamer (Verlag),1913,neutral (Sentiment)",PPN745183891_PHYS_0027,30,27,neutral,"
15 
Sind sogleich mit auf den Beinen. 
Mutter spricht: „Gluck! Gluck!"" 
Küchlein macht: „Schluck! Schluck!"" 
Kikeriki! 
Ruft der Hahn zur Früh. 
Mußt du, Äiudlein, auch aufstehen 
Und au deine Arbeit gehen. 
Wer säugt frühe au, 
Zeitig ruhen kann! 
Kikerikiiiiii! 
Wenn hier endlich noch ein paar 
Schlaflicdcr 
folgen, so sollen sie nur dazu dienen, im Gedächtnis der Mutter 
jene Zeit zurückzurufen, als ihr noch welche vorgesungen wurden, 
an deren Text sie sich nun schnell erinnern wird. 
Schlafs, Herzenssöhnchen! inein Liebling bist du, 
Schliche die blauen Guckäugelein zu! 
Alles ist ruhig und still wie im Grab; 
Schlaf' nur, ich wehre die Fliegen dir ab. 
Engel vom Himmel, jo lieblich wie du, 
Schweben ums Bettchcn und lächeln dir zu; 
Später zwar steigen sie auch noch herab, 
Aber sie[...]",Leipzig,Illustriertes Spielbuch für Kinder,Spamer,1913
440,"PPN745183891,Leipzig,Illustriertes Spielbuch für Kinder,Spamer (Verlag),1913,neutral (Sentiment)",PPN745183891_PHYS_0174,180,174,neutral,"
Illustriertes 
Spielbucb für Binder 
Unterhaltende und belustigende Spiele 
und Befcbäftigungen für kleine Binder 
im Zimmer sowie im dreien ",Leipzig,Illustriertes Spielbuch für Kinder,Spamer,1913
441,"PPN745183891,Leipzig,Illustriertes Spielbuch für Kinder,Spamer (Verlag),1913,neutral (Sentiment)",PPN745183891_PHYS_0031,40,31,neutral,"
19 
Mutter: Das ist hier ein zott'ger Bär und das ist ein Fisch vom Meer. 
Alle: Ja, das ist ein zott'ger Bär und das ist ein Fisch vom Meer. 
O ihr schönen, o ihr schönen Schattenbilder au der Wand. 
Mutter: Das ist hier 'ue alte Frau und das ist 'ne wilde Sau. 
Alle: Ja das ist 'ue alte Frau und das ist 'ue wilde Sau. 
O ihr schönen, o ihr schönen Schattenbilder au der Wand. 
Mutter: Das ist hier ein Windspiel nett und das ist ein Möpschen fett. 
Alle: Ja, das ist ein Windspiel nett und das ist ein Möpschen fett. 
O ihr schönen, o ihr schönen Schattenbilder an der Wand. 
2 * ",Leipzig,Illustriertes Spielbuch für Kinder,Spamer,1913
442,"PPN745183891,Leipzig,Illustriertes Spielbuch für Kinder,Spamer (Verlag),1913,neutral (Sentiment)",PPN745183891_PHYS_0089,90,89,neutral,"
74 
den Gemeindeteich."" Zuvor aber legt er vor den Gemeinde 
teich die Schlinge der Angel, damit er die Finger, wenn sie nicht 
schnell genug fortgezogen werden, als Fischchen darin fangen kann. 
Der Gefangene muß, um sich auszulösen, ein Pfand zahlen. 
Personen raten. 
Für dieses Spiel teilt sich die Gesellschaft in zwei gleiche 
Abteilungen. Eine derselben geht hinaus, die andre bleibt im 
Zimmer, und die Zurückgebliebenen wühlen sich jeder ein Kind 
von der andern Abteilung. Von den Hinausgesandten kommt 
nun eins nach dem andern wieder herein und verbeugt sich vor 
demjenigen, von dem es glaubt gewühlt worden zu sein. War 
die Vermutung richtig, so ladet man es ein, Platz zu nehmen; 
war sie falsch, wird es von der ganzen Gesellschaft ausgelacht und 
muß wieder hinausgehen. Diejenigen[...]",Leipzig,Illustriertes Spielbuch für Kinder,Spamer,1913
443,"PPN745183891,Leipzig,Illustriertes Spielbuch für Kinder,Spamer (Verlag),1913,neutral (Sentiment)",PPN745183891_PHYS_0123,130,123,neutral,"
108 
Kapsel, in großen Mengen um die einzelnen Stämme herumliegen. 
Dieselben werden zur Ölbereitung gebraucht, da sie sehr fett 
haltig sind. Das merkt man auch, wenn man sie, nachdem man 
die harte Schale beseitigt hat, ißt. Zu gleicher Zeit aber lassen sich 
diese Buchnüsse auch noch zur Herstellung einer Kette verwenden 
und zwar auf folgende Weise. Wie bei einer der Perlen auf 
reih ungen nimmt man auf die beiden Enden des Fadens je eine 
Nadel, sticht mit diesen der Länge nach 3 oder 4 Buchnüsse 
auf und zieht sie über den Faden; sodann fädelt man eine große 
schwarze Perle über beide Nadeln und beginnt wieder von vorn. 
Das wiederholt sich so lange, bis die Kette der Weite des Halses, 
für den sie bestimmt ist, entspricht. 
Aber nicht nur aus den Buchnüssen, sondern auch aus den 
K[...]",Leipzig,Illustriertes Spielbuch für Kinder,Spamer,1913
